d3mIndex,mido,pmid,py,py2,py3,terriss,riveriss,mariss,terrAtt,rivAtt,marAtt,minpol,rbal,lnkmdist
4110,0,0,42,1764,74088,0,0,0,0,0,0,-9,0.351552795031056,6.91968384984741
14625,0,0,6,36,216,0,0,0,0,0,0,1,0.258543833580981,6.54534966033442
19044,0,0,34,1156,39304,0,0,0,0,0,0,-9,0.560071906521522,8.7827830173932
794,0,0,37,1369,50653,0,0,0,0,0,0,0,0.423179185262558,8.45574322910002
9539,0,1,10,100,1000,0,0,0,0,0,0,-7,0.2416970122406,7.23056315340929
12879,0,0,37,1369,50653,0,0,0,0,0,0,-9,0.553790731946946,7.7066129139642
14498,0,0,11,121,1331,0,0,0,0,0,0,-8,0.396422811904413,7.91095738284559
3792,0,1,55,3025,166375,0,0,0,0,0,0,8,0.132138210206737,7.70210434005105
1503,0,0,78,6084,474552,0,0,0,0,0,0,-9,0.704585495928765,8.5131851700187
22873,0,0,42,1764,74088,0,0,0,0,0,0,-8,0.164878599661208,8.70731756027321
308,0,0,0,0,0,1,0,0,0,0,0,-3,0.120807483784048,8.20275638165564
16638,0,0,12,144,1728,0,0,0,0,0,0,-10,0.133241306777099,8.19007704971905
22515,0,0,44,1936,85184,0,0,0,0,0,0,-8,0.171165912738946,8.22335889947926
22320,0,0,29,841,24389,0,0,0,0,0,0,-9,0.108795704423421,7.96485088744731
7444,0,0,4,16,64,0,0,0,0,0,0,10,0.00155969741870077,8.26487826280175
4252,0,0,9,81,729,0,0,0,0,0,0,0,0.298519652884125,7.20489251020467
18407,0,0,27,729,19683,0,0,0,0,0,0,-1,0.985409836065574,7.64683139143048
13256,0,0,20,400,8000,0,0,0,0,0,0,-10,0.246939636977628,7.29369772060144
11017,0,0,46,2116,97336,0,0,0,0,0,0,-9,0.664360393603936,8.71719093322313
9868,0,0,69,4761,328509,0,0,0,0,0,0,-7,0.262098461252383,7.15148546390474
9684,0,1,1,1,1,0,0,0,0,0,0,NA,0.00124248131721247,7.81762544305337
6919,0,0,24,576,13824,0,0,0,0,0,0,-9,0.0183742960152697,8.99156227817161
4531,0,0,19,361,6859,0,0,0,0,0,0,-6,0.00137297551011311,8.1164170727942
824,0,0,67,4489,300763,0,0,0,0,0,0,7,0.159233002851388,8.45574322910002
8071,0,0,8,64,512,0,0,0,0,0,0,-7,0.43050430504305,7.90248743716286
10415,0,0,51,2601,132651,0,0,0,0,0,0,-9,0.0727165443154405,7.01750614294126
20002,0,0,77,5929,456533,0,0,0,0,0,0,-4,0.0180651579209152,8.60116662519242
15552,0,0,13,169,2197,0,0,0,0,0,0,NA,0.000687940903600749,8.54461378699223
6887,0,0,62,3844,238328,0,0,0,0,0,0,-7,0.0743216813057857,8.83419131820207
15366,0,0,10,100,1000,0,0,0,0,0,0,NA,0.0123974082073434,7.82923253754359
22388,0,0,7,49,343,0,0,0,0,0,0,-5,0.0207495665646095,8.56063574925907
8751,0,0,15,225,3375,0,0,0,0,0,0,-3,0.179330579007245,7.86480400332846
20093,0,0,78,6084,474552,0,0,0,0,0,0,-7,0.520103938730853,8.2872767558146
2605,0,1,27,729,19683,0,0,0,0,0,0,5,0.146592141231808,8.06620756800626
15174,0,0,9,81,729,0,0,0,0,0,0,NA,0.000112906094609121,8.16451026874704
24191,0,0,7,49,343,0,0,0,0,0,0,-3,NA,7.76302130901852
17340,0,0,45,2025,91125,0,0,0,0,0,0,-8,0.816058981907853,8.90123035211078
8160,0,0,14,196,2744,0,0,0,0,0,0,7,0.0432532347504621,8.42551640284433
13293,0,0,57,3249,185193,0,0,0,0,0,0,-3,0.563546977421704,7.29369772060144
11490,0,0,10,100,1000,0,0,0,0,0,0,-6,0.469235364396655,7.53529670244409
22895,0,0,64,4096,262144,0,0,0,0,0,0,-8,0.333177058915456,8.70731756027321
14083,0,0,3,9,27,0,0,0,0,0,0,5,0.426849339442196,8.02518932189084
12230,0,0,35,1225,42875,0,0,0,0,0,0,-9,0.507518237308322,8.25478892614873
23851,0,1,35,1225,42875,0,0,0,0,0,0,4,0.626182965299685,6.25958146406492
22049,0,1,52,2704,140608,0,0,0,0,0,0,-8,0.0573416695006147,7.36201055125973
7816,0,1,54,2916,157464,0,0,0,0,0,0,6,0.0604292615961351,8.22255363839696
13197,0,0,27,729,19683,0,0,0,0,0,0,-9,0.135703063629222,7.49164547360513
13367,0,0,24,576,13824,0,0,0,0,0,0,9,0.0312620766805654,7.2291138777933
8023,0,0,64,4096,262144,0,0,0,0,0,0,-5,0.0258288423494099,8.30745932701195
8266,0,0,1,1,1,0,0,0,0,0,0,-3,0.0143292682926829,6.79234442747081
8183,0,0,3,9,27,0,0,0,0,0,0,-7,0.00421137437287143,8.76280248744611
24097,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.91075078796194
2332,0,0,55,3025,166375,0,0,0,0,0,0,2,0.364788095118395,8.23403420769204
14875,0,1,3,9,27,0,0,0,0,0,0,NA,0.171615720524017,5.55682806169954
23022,0,0,34,1156,39304,0,0,0,0,0,0,-8,0.451929824561403,6.71538338633468
18810,0,0,70,4900,343000,0,0,0,0,0,0,-8,0.661444734551784,8.6447065117152
8970,0,0,64,4096,262144,0,0,0,0,0,0,-9,0.132437281256434,8.6447065117152
9338,0,0,7,49,343,0,0,0,0,0,0,2,0.744020356234097,8.8446246833853
14760,0,0,6,36,216,0,0,0,0,0,0,-8,0.0517395182872435,8.35537989525363
443,0,0,46,2116,97336,0,0,0,0,0,0,-5,0.239418306244654,7.78322401633604
6357,0,0,7,49,343,0,0,0,0,0,0,-3,NA,8.10922495308995
7680,0,0,1,1,1,0,0,0,0,0,0,5,0.016021171850545,8.1978140322212
2475,0,0,18,324,5832,0,0,0,0,0,0,-3,0.293898182693465,8.40020983593042
208,0,1,46,2116,97336,0,0,0,0,0,0,-5,0.305964432284542,6.55819780281227
2615,0,1,37,1369,50653,0,0,0,0,0,0,-9,0.146378289455152,8.06620756800626
21290,0,0,4,16,64,0,0,0,0,0,0,-6,0.631649831649832,8.30745932701195
11554,0,0,3,9,27,0,0,0,0,0,0,-5,0.360420121614151,7.41697962138115
12420,0,0,61,3721,226981,0,0,0,0,0,0,-3,0.21426909654905,8.65329627440858
19898,0,0,63,3969,250047,0,0,0,0,0,0,-6,0.0991093965804639,8.04686951095958
13883,0,0,10,100,1000,0,0,0,0,0,0,-8,0.744648892226812,7.09589322109753
7365,0,0,47,2209,103823,0,0,0,0,0,0,-3,0.0487939856793781,8.01532730902172
21363,0,0,77,5929,456533,0,0,0,0,0,0,-7,0.625069098949696,8.30745932701195
13545,0,0,23,529,12167,0,0,0,0,0,0,-8,0.4676710608914,8.56044423341055
8983,0,0,77,5929,456533,0,0,0,0,0,0,-7,0.129738245485411,8.6447065117152
17729,0,0,67,4489,300763,0,0,0,0,0,0,-6,0.0391237738092516,7.11963563801764
6410,0,1,41,1681,68921,1,0,1,0,0,0,4,0.000902281648321554,8.10922495308995
2344,0,0,67,4489,300763,0,0,0,0,0,0,-1,0.274144127104218,8.23403420769204
12827,0,0,76,5776,438976,0,0,0,0,0,0,-3,0.0609306889285657,8.02715010683277
14184,0,0,20,400,8000,0,0,0,0,0,0,-8,0.779401993355482,8.29179710504873
22160,0,0,88,7744,681472,0,0,0,0,0,0,-1,0.146210308941095,7.65964295456468
8369,0,0,8,64,512,0,0,0,0,0,0,NA,0.13960113960114,7.56941179245071
17428,0,0,43,1849,79507,0,0,0,0,0,0,-6,0.198128883109377,8.92159106356398
15713,0,0,15,225,3375,0,0,0,0,0,0,NA,0.0146841673502871,7.80954132465341
1819,0,0,9,81,729,0,0,0,0,0,0,-8,0.0425977653631285,7.88833450073865
7786,0,1,24,576,13824,0,0,0,0,0,0,-5,0.022685997941764,8.22255363839696
2674,0,1,29,841,24389,0,0,0,0,0,0,-5,0.417040358744395,6.97447891102505
13002,0,0,78,6084,474552,0,0,0,0,0,0,5,0.670777855641205,7.55433482372575
23272,0,0,18,324,5832,0,0,0,0,0,0,-1,0.0980364656381487,7.14834574390007
11088,0,1,2,4,8,0,0,0,0,0,0,-10,0.720577211394303,5.50533153593236
5027,0,0,27,729,19683,0,0,0,0,0,0,-3,0.00144828782709053,8.90693533905917
2883,0,1,48,2304,110592,0,0,0,0,0,0,-7,0.972552896974491,7.79358680337158
14842,0,0,16,256,4096,0,0,0,0,0,0,-7,0.0368214004720692,8.56845648535378
12613,0,0,8,64,512,0,0,0,0,0,0,-3,0.319295697948811,6.58340922215876
1884,0,0,14,196,2744,0,0,0,0,0,0,-8,0.241368183284931,8.14351740579748
4088,0,0,20,400,8000,0,0,0,0,0,0,-3,0.147708294674337,6.91968384984741
353,0,1,12,144,1728,0,0,0,0,0,0,-10,0.22809756097561,8.20275638165564
12899,0,0,57,3249,185193,0,0,0,0,0,0,-10,0.976629298878966,7.7066129139642
4674,0,0,33,1089,35937,0,0,0,0,0,0,-1,0.0030686315658113,8.3696208269491
20346,0,0,61,3721,226981,0,0,0,0,0,0,-1,0.0317541650806664,8.72631895096224
11394,0,0,56,3136,175616,0,0,0,0,0,0,-10,0.657719298245614,7.5923661285198
6633,0,0,18,324,5832,0,0,0,0,0,0,-1,0.0817979487414818,8.52555810774787
13067,0,0,61,3721,226981,0,0,0,0,0,0,-3,0.674990951863916,7.65396918047877
8614,0,0,2,4,8,0,0,0,0,0,0,-3,0.630583745337844,7.68937110752969
5979,0,1,43,1849,79507,0,0,0,0,0,0,-6,0.00164362563020037,8.0040315078527
23954,0,0,70,4900,343000,0,0,0,0,0,0,-7,0.0880823460033239,6.63331843328038
21397,0,0,21,441,9261,0,0,0,0,0,0,-6,0.676390154968095,8.61558951327243
10929,0,0,29,841,24389,0,0,0,0,0,0,-10,0.0494867547667122,8.70566247879643
5726,0,0,16,256,4096,0,0,0,0,0,0,8,0.00330550451386115,8.158802490694
24621,0,0,2,4,8,0,0,0,0,0,0,-3,NA,8.56978564153541
12220,0,0,25,625,15625,0,0,0,0,0,0,-9,0.173808172531215,8.25478892614873
7884,0,0,65,4225,274625,0,0,0,0,0,0,-1,0.0749718301111712,8.24852912480022
3935,0,0,47,2209,103823,0,0,0,0,0,0,-9,0.180478009599373,7.34923082461333
2014,0,0,7,49,343,1,0,0,0,0,0,-3,0.0398668338928031,8.23747928861363
2501,0,0,44,1936,85184,0,0,0,0,0,0,-1,0.700553834600582,8.40020983593042
12529,0,0,6,36,216,0,0,0,0,0,0,-3,0.138446215139442,8.70350676947973
18422,0,0,42,1764,74088,0,0,0,0,0,0,-9,0.683139931740614,7.64683139143048
7819,0,0,0,0,0,0,0,0,0,0,0,-3,0.0116997748904072,8.24852912480022
19215,0,1,19,361,6859,0,0,0,0,0,0,-6,0.397688222430491,5.14166355650266
17384,0,0,89,7921,704969,0,0,0,0,0,0,0,0.462613717463885,8.90123035211078
701,0,0,34,1156,39304,0,0,0,0,0,0,-8,0.282246366895646,8.43468076984177
14603,0,0,8,64,512,0,0,0,0,0,0,9,0.00304683366477532,6.78332520060396
18759,0,0,19,361,6859,0,0,0,0,0,0,-9,0.293956545554135,8.6447065117152
24167,0,0,70,4900,343000,0,0,0,0,0,0,-7,0.381383472609099,6.91075078796194
15249,0,0,0,0,0,0,0,0,0,0,0,NA,0.757828810020877,3.87120101090789
3930,0,0,42,1764,74088,0,0,0,0,0,0,-9,0.169840144034044,7.34923082461333
6848,0,0,23,529,12167,0,0,0,0,0,0,-5,0.03626596118025,8.83419131820207
15810,0,0,3,9,27,0,0,0,0,0,0,NA,0.00583732057416268,8.13476078241865
22896,0,0,65,4225,274625,0,0,0,0,0,0,-8,0.335639606396064,8.70731756027321
12432,0,0,73,5329,389017,0,0,0,0,0,0,-7,0.258297721941972,8.65329627440858
23758,0,0,14,196,2744,0,0,0,0,0,0,3,0.0758014581044642,8.65172408437384
16709,0,0,83,6889,571787,0,0,0,0,0,0,-3,0.370355560782469,8.19007704971905
13432,0,0,22,484,10648,0,0,0,0,0,0,9,0.109016139044072,7.60339933974067
21718,0,0,72,5184,373248,0,0,0,0,0,0,-10,0.669640012742912,8.75872660784204
24784,0,0,78,6084,474552,0,0,0,0,0,0,-7,0.458431557441458,8.59081533128685
16945,0,0,10,100,1000,0,0,0,0,0,0,-9,0.454204910611252,8.82702806850915
9951,0,0,67,4489,300763,0,0,0,0,0,0,-7,0.155174796186265,7.02997291170639
5845,1,1,0,0,0,1,1,0,0,0,0,-1,0.0157425434921983,8.01433573729942
11567,0,0,16,256,4096,0,0,0,0,0,0,-3,0.301571709233792,7.41697962138115
258,0,1,5,25,125,0,0,0,0,0,0,2,0.606584121141136,7.539027055824
2048,0,0,41,1681,68921,0,0,0,0,0,0,-7,0.0658611747904844,8.23747928861363
15144,0,0,3,9,27,0,0,0,0,0,0,NA,0.00352880570103889,7.7873820264847
11821,0,0,75,5625,421875,0,0,0,0,0,0,6,0.184745040481038,7.3790081276283
17210,0,0,5,25,125,0,0,0,0,0,0,-9,0.550634310215268,8.79133399330135
20681,0,0,41,1681,68921,0,0,0,0,0,0,-1,0.519133241124942,6.3578422665081
5488,0,1,12,144,1728,0,0,0,0,0,0,3,0.00612437363260663,7.50273821075485
282,0,1,29,841,24389,0,0,0,0,0,0,5,0.593487537713028,7.539027055824
5243,0,0,63,3969,250047,0,0,1,0,0,0,-1,0.0328794699695876,9.02617712030286
340,1,0,32,1024,32768,0,0,0,0,0,0,-10,0.15381320372054,8.20275638165564
12771,0,0,20,400,8000,0,0,0,0,0,0,-3,0.033204978713019,8.02715010683277
9517,0,0,35,1225,42875,0,0,0,0,0,0,-9,0.327438216487125,7.23056315340929
16520,0,0,5,25,125,0,0,0,0,0,0,NA,0.00296462033282058,7.86172707782398
6858,0,0,33,1089,35937,0,0,0,0,0,0,-10,0.036744280902116,8.83419131820207
3292,0,0,30,900,27000,0,0,0,0,0,0,-3,0.260175685643398,8.02518932189084
8905,0,0,84,7056,592704,0,0,0,0,0,0,-7,0.955079639682634,8.28223006329669
3258,0,1,55,3025,166375,0,0,0,0,0,0,-8,0.0123649291316483,7.31920245876785
790,0,0,33,1089,35937,0,0,0,0,0,0,3,0.537721573713792,8.45574322910002
5233,0,0,53,2809,148877,0,0,0,0,0,0,-9,0.0235824164946757,9.02617712030286
7930,0,0,41,1681,68921,0,0,0,0,0,0,10,0.0089489370156964,8.29629711264251
11836,0,0,8,64,512,0,0,0,0,0,0,-3,0.226214321482223,6.90073066404517
1989,0,1,15,225,3375,1,0,0,0,0,0,-7,0.319798321915172,7.20711885620776
15795,0,0,10,100,1000,0,0,0,0,0,0,NA,0.00154590880699563,8.12177741916107
11848,0,0,20,400,8000,0,0,0,0,0,0,-9,0.261869118905047,6.90073066404517
5109,0,0,19,361,6859,0,0,0,0,0,0,3,0.00605960486310233,8.98907006504365
14920,0,0,4,16,64,0,0,0,0,0,0,-6,0.00175941040202528,8.36053938137086
23947,0,0,63,3969,250047,0,0,0,0,0,0,4,0.0517609962054406,6.63331843328038
7038,0,0,3,9,27,0,0,0,0,0,0,2,0.71237766847523,9.10353436765837
15804,0,0,8,64,512,0,0,0,0,0,0,NA,0.000189465706707086,8.17272910486547
18594,0,0,34,1156,39304,0,0,0,0,0,0,-10,0.048575140753573,8.65712903171375
13077,0,0,71,5041,357911,0,0,0,0,0,0,-6,0.605053873781426,7.65396918047877
6223,0,1,2,4,8,0,0,0,0,0,0,-3,0.000709777666941626,8.04012466444838
12893,0,0,51,2601,132651,0,0,0,0,0,0,-9,0.864688995215311,7.7066129139642
21374,0,0,88,7744,681472,0,0,0,0,0,0,6,0.840596043075382,8.30745932701195
6154,0,1,28,784,21952,0,0,1,0,0,0,-10,0.000988247205942843,8.01433573729942
14850,0,0,0,0,0,0,0,0,0,0,0,NA,0.239506172839506,5.28826703069454
8968,0,0,62,3844,238328,0,0,0,0,0,0,-9,0.128071948520475,8.6447065117152
13042,0,0,36,1296,46656,0,0,0,0,0,0,-9,0.662818235642392,7.65396918047877
12670,0,0,9,81,729,0,0,0,0,0,0,-3,0.0244832136050432,7.14361760270412
24274,0,0,3,9,27,0,0,0,0,0,0,-3,NA,8.39185670010494
21297,0,0,11,121,1331,0,0,0,0,0,0,-6,0.694235588972431,8.30745932701195
15989,0,0,3,9,27,0,0,0,0,0,0,NA,0.000819033540422302,6.58479139238572
19420,0,0,51,2601,132651,0,0,0,0,0,0,1,0.34180058752376,6.75809450442773
23269,0,0,15,225,3375,0,0,0,0,0,0,-1,0.108794197642792,7.14834574390007
858,0,1,1,1,1,1,0,1,0,0,0,1,0.0192831880336104,6.94889722231331
7783,0,1,21,441,9261,0,0,0,0,0,0,-6,0.0202080772344317,8.22255363839696
4152,0,0,84,7056,592704,0,0,0,0,0,0,-8,0.624094202898551,6.91968384984741
3495,0,0,53,2809,148877,1,0,0,0,0,0,5,0.0570315238568832,7.73061406606374
13257,0,0,21,441,9261,0,0,0,0,0,0,-10,0.240852432649779,7.29369772060144
18369,0,0,4,16,64,0,0,0,0,0,0,-5,0.0859580052493438,8.28878581042693
24284,0,0,13,169,2197,0,0,0,0,0,0,-3,NA,8.39185670010494
6142,0,1,16,256,4096,0,0,0,0,0,0,-9,0.00145047876925383,8.01433573729942
18469,0,0,89,7921,704969,0,0,0,0,0,0,3,0.577572047185307,7.64683139143048
6146,0,1,20,400,8000,0,0,0,0,0,0,-9,0.000807131907213461,8.01433573729942
10510,0,0,36,1296,46656,0,0,0,0,0,0,-5,0.473125689084895,7.68570306123455
18402,0,0,22,484,10648,0,0,0,0,0,0,-3,0.787520729684909,7.64683139143048
18797,0,0,57,3249,185193,0,0,0,0,0,0,-9,0.61541879582315,8.6447065117152
6358,0,0,8,64,512,0,0,0,0,0,0,-3,NA,8.10922495308995
10811,0,0,53,2809,148877,0,0,0,0,0,0,-10,0.787772312016866,8.54012816269873
7376,0,0,58,3364,195112,0,0,0,0,0,0,6,0.0709078624515487,8.01532730902172
3857,0,0,59,3481,205379,0,0,0,0,0,0,-3,0.779457605985037,7.75233516330229
6262,0,1,13,169,2197,1,0,0,0,0,0,-8,0.00114747702104966,8.04012466444838
15186,0,0,9,81,729,0,0,0,0,0,0,NA,0.00359827479975354,8.12088602109284
899,0,0,14,196,2744,0,0,0,0,0,0,-6,0.677898343803541,7.43248380791712
19804,0,0,59,3481,205379,0,0,0,0,0,0,-1,0.270262906960904,7.52131798019924
10557,0,0,12,144,1728,0,0,0,0,0,0,-3,0.78929131259797,8.14554963178358
15384,0,0,4,16,64,0,0,0,0,0,0,NA,0.00139972277335363,7.37963215260955
21299,0,0,13,169,2197,0,0,0,0,0,0,-6,0.598719537381247,8.30745932701195
2635,0,0,1,1,1,1,0,0,0,0,0,2,0.448592817208377,6.97447891102505
15042,0,0,21,441,9261,0,0,0,0,0,0,-1,0.0299659774928029,7.97453284413023
8966,0,0,60,3600,216000,0,0,0,0,0,0,-10,0.140826338020638,8.6447065117152
5277,0,0,7,49,343,0,0,0,0,0,0,0,0.00513096361999693,9.03384182848502
18936,0,0,16,256,4096,0,0,0,0,0,0,-9,0.0480370812557062,8.76139348525606
20676,0,0,36,1296,46656,0,0,0,0,0,0,-3,0.787657597876576,6.3578422665081
12546,0,0,23,529,12167,0,0,0,0,0,0,-10,0.22221180001876,8.70350676947973
14670,0,0,12,144,1728,0,0,0,0,0,0,-5,0.0147891181303633,7.84306401669205
7659,0,0,50,2500,125000,0,0,0,0,0,0,3,0.049780342613533,8.21093973337902
20163,0,0,58,3364,195112,0,0,0,0,0,0,-9,0.687980433263452,8.59895749321888
7604,0,0,4,16,64,0,0,0,0,0,0,10,0.00129537126582615,8.10288913464087
15112,0,0,7,49,343,0,0,0,0,0,0,NA,0.000804561949196475,6.5875500148248
24716,0,0,10,100,1000,0,0,0,0,0,0,-3,NA,8.59081533128685
3291,0,0,29,841,24389,0,0,0,0,0,0,-3,0.279322143134709,8.02518932189084
15073,0,0,4,16,64,0,0,0,0,0,0,-7,0.0547945205479452,7.70751219460034
22785,0,0,44,1936,85184,0,0,0,0,0,0,-8,0.0149630706823313,8.68558484267669
9025,0,0,34,1156,39304,0,0,0,0,0,0,-5,0.421162087219561,8.43988008831357
16451,0,0,6,36,216,0,0,0,0,0,0,NA,0.00240657878824525,8.23057721714645
24325,0,0,54,2916,157464,0,0,0,0,0,0,4,0.0161957799008839,8.39185670010494
172,0,1,10,100,1000,0,0,0,0,0,0,-1,0.321206667523675,6.55819780281227
177,0,1,15,225,3375,0,0,0,0,0,0,-1,0.336834094368341,6.55819780281227
6239,0,1,18,324,5832,0,0,0,0,0,0,-8,0.000372007236947509,8.04012466444838
22722,0,0,71,5041,357911,0,0,0,0,0,0,-8,0.0979628520071899,8.57395152523485
22281,0,0,80,6400,512000,0,0,0,0,0,0,-10,0.362669245647969,7.37838371299671
4082,0,0,14,196,2744,0,0,0,0,0,0,-3,0.17468023527215,6.91968384984741
6631,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0801910246181242,8.52555810774787
12468,0,0,27,729,19683,0,0,0,0,0,0,-9,0.034503016148214,8.69332898912311
7180,0,0,5,25,125,0,0,0,0,0,0,10,0.000941987168607217,7.7591874385078
1314,0,0,69,4761,328509,0,0,0,0,0,0,-8,0.0629269051859794,8.30251371851416
4191,0,1,25,625,15625,1,0,1,0,0,0,-8,0.304695447837114,7.03085747611612
15841,0,0,1,1,1,0,0,0,0,0,0,NA,0.000731600621483415,8.5814816812986
22850,0,0,19,361,6859,0,0,0,0,0,0,-3,0.141261223637503,8.70731756027321
9024,0,0,33,1089,35937,0,0,0,0,0,0,-5,0.427040962474936,8.43988008831357
3511,0,0,69,4761,328509,1,0,0,0,0,0,-9,0.0381459368842093,7.73061406606374
437,0,0,40,1600,64000,0,0,0,0,0,0,-5,0.297833179954823,7.78322401633604
24475,0,0,30,900,27000,0,0,0,0,0,0,-3,0.0780550223928343,8.40536737623398
13224,0,0,54,2916,157464,0,0,0,0,0,0,-3,0.259126032507327,7.49164547360513
10556,0,0,11,121,1331,0,0,0,0,0,0,-3,0.593101613761305,8.14554963178358
18231,0,0,70,4900,343000,0,0,0,0,0,0,3,0.14813955287383,7.6515955738576
7582,0,0,52,2704,140608,0,0,0,0,0,0,-6,0.840556301045343,8.18618599422608
10760,0,0,2,4,8,0,0,0,0,0,0,-4,0.303126755289272,8.54012816269873
14706,0,0,0,0,0,0,0,0,0,0,0,NA,0.00104966902623517,8.13153071060425
23603,0,0,69,4761,328509,0,0,0,0,0,0,-8,0.786705388835108,8.48652777710535
24405,0,0,47,2209,103823,0,0,0,0,0,0,-5,0.274548736462094,8.02551638648901
8,0,1,5,25,125,1,0,0,0,0,0,-5,0.616691114027638,6.89871453432999
9385,0,0,54,2916,157464,0,0,0,0,0,0,-9,0.373153425613586,8.8446246833853
3874,0,0,76,5776,438976,0,0,0,0,0,0,-8,0.853375239136376,7.75233516330229
16347,0,0,5,25,125,0,0,0,0,0,0,NA,0.00657946370176586,8.03171037532204
7717,0,0,38,1444,54872,0,0,0,0,0,0,-1,0.0156176878841959,8.1978140322212
4172,0,1,6,36,216,1,0,1,0,0,0,2,0.452489641126484,7.03085747611612
4259,0,0,16,256,4096,0,0,0,0,0,0,2,0.501577939883077,7.20489251020467
14532,0,0,17,289,4913,0,0,0,0,0,0,8,0.444743331091683,7.82284529027977
7928,0,0,39,1521,59319,0,0,0,0,0,0,10,0.00913579862301006,8.29629711264251
1299,0,0,54,2916,157464,0,0,0,0,0,0,-5,0.0593060062511198,8.30251371851416
16360,0,0,0,0,0,0,0,0,0,0,0,NA,0.00662364775099639,7.98989937494294
10641,0,0,25,625,15625,0,0,0,0,0,0,-7,0.0475625226531352,8.43836641087027
8640,0,0,28,784,21952,0,0,0,0,0,0,-9,0.523882896764253,7.68937110752969
4465,0,1,38,1444,54872,1,0,1,0,0,0,5,0.00675197507639624,8.24485939591126
22653,0,0,2,4,8,0,0,0,0,0,0,-5,0.0496413866383318,8.57395152523485
548,0,0,61,3721,226981,0,0,0,0,0,0,-9,0.101676581936182,8.23244015847034
755,0,0,88,7744,681472,0,0,0,0,0,0,8,0.732005026027643,8.43468076984177
7319,0,0,1,1,1,0,0,0,0,0,0,-3,0.0255977205620469,8.01532730902172
15459,0,0,0,0,0,0,0,0,0,0,0,NA,0.00182011708355508,8.06180227453835
19805,0,0,60,3600,216000,0,0,0,0,0,0,-1,0.264847512038523,7.52131798019924
11297,0,0,39,1521,59319,0,0,0,0,0,0,-6,0.0491732442242323,7.94342776787637
10385,0,0,21,441,9261,0,0,0,0,0,0,-5,0.577572075981101,7.01750614294126
12625,0,0,20,400,8000,0,0,0,0,0,0,6,0.179538615847543,6.58340922215876
10891,0,0,62,3844,238328,0,0,0,0,0,0,-9,0.118176268354593,8.6569551337914
10033,0,0,64,4096,262144,0,0,0,0,0,0,-7,0.165667332889185,7.14045304310116
8438,0,0,13,169,2197,0,0,0,0,0,0,-10,0.0459123610202747,7.52456122628536
3447,0,0,5,25,125,1,0,0,0,0,0,-3,0.109626969792016,7.73061406606374
22763,0,0,22,484,10648,0,0,0,0,0,0,-3,0.0200181833209356,8.68558484267669
2861,0,1,26,676,17576,0,0,0,0,0,0,2,0.84760374050263,7.79358680337158
21870,0,0,44,1936,85184,0,0,0,0,0,0,-3,0.545387453874539,6.53813982376767
9166,0,0,5,25,125,0,0,0,0,0,0,3,0.328282969725824,8.75904072752422
23826,0,1,10,100,1000,1,0,0,0,0,0,-3,0.731379731379731,6.25958146406492
14505,0,0,18,324,5832,0,0,0,0,0,0,-10,0.861708794652183,7.91095738284559
19187,0,1,59,3481,205379,1,0,0,0,0,0,3,0.685199789695058,5.84354441703136
9767,0,0,62,3844,238328,0,0,0,0,0,0,-7,0.228911805730227,7.48885295573346
21544,0,0,78,6084,474552,0,0,0,0,0,0,-7,0.170195822926847,8.62479120201426
20695,0,0,55,3025,166375,0,0,0,0,0,0,-1,0.529982866933181,6.3578422665081
8304,0,0,5,25,125,0,0,0,0,0,0,8,0.0239533880017264,7.67925142595306
3114,0,1,3,9,27,0,0,0,0,0,0,-10,0.0625480802853346,7.68616230349291
14294,0,0,18,324,5832,0,0,0,0,0,0,8,0.0688543803105772,5.82894561761021
11663,0,0,41,1681,68921,0,0,0,0,0,0,-10,0.495065350760203,7.37525577800975
19975,0,0,50,2500,125000,0,0,0,0,0,0,-3,0.0119181276448743,8.60116662519242
12156,0,0,43,1849,79507,0,0,0,0,0,0,-9,0.0410436633000975,8.40312823512826
10910,0,0,10,100,1000,0,0,0,0,0,0,-3,0.111913357400722,8.70566247879643
1970,0,1,0,0,0,1,0,0,0,0,0,-2,0.386318985533131,7.20711885620776
9018,0,0,27,729,19683,0,0,0,0,0,0,1,0.378171247357294,8.43988008831357
5793,0,0,3,9,27,0,0,0,0,0,0,NA,3.73027369354426e-05,8.06463647577422
23551,0,0,17,289,4913,0,0,0,0,0,0,-7,0.251143158635244,8.48652777710535
13035,0,0,29,841,24389,0,0,0,0,0,0,-9,0.899331498230436,7.65396918047877
20217,0,0,22,484,10648,0,0,0,0,0,0,3,0.0688194418639218,8.61920811682297
5817,0,0,5,25,125,0,0,0,0,0,0,NA,3.67403762857306e-05,7.94944442025063
12812,0,0,61,3721,226981,0,0,0,0,0,0,-6,0.0653701469231315,8.02715010683277
18920,0,0,0,0,0,0,0,0,0,0,0,1,0.113293450050587,8.76139348525606
1323,0,0,78,6084,474552,0,0,0,0,0,0,-8,0.0770651708679687,8.30251371851416
9096,0,0,20,400,8000,0,0,0,0,0,0,-3,0.118090179926295,8.69767973226446
23231,0,0,16,256,4096,0,0,0,0,0,0,-7,0.398518518518519,7.97004930497614
8302,0,0,3,9,27,0,0,0,0,0,0,8,0.0190744733786698,7.67925142595306
4083,0,0,15,225,3375,0,0,0,0,0,0,-3,0.11616691130216,6.91968384984741
